,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
26,26,0.04,506,3.0,1,500000.0,,100000.0,20.0,,101.2,0.09470520717792848,0.03650771697761887,0.007604144826513545,0.21887033633598796,21.887033633598794,,,
27,27,0.04,506,5.0,1,500000.0,,100000.0,20.0,,101.2,0.10111387875183708,0.035988321993776246,0.007591763941013299,0.20017042427158008,20.017042427158007,,,
28,28,0.04,507,1.5,1,500000.0,,100000.0,20.0,,101.4,0.10126970018025531,0.0360852419938313,0.0076139857101980065,0.20025814691579927,20.025814691579928,,,
29,29,0.04,507,2.25,1,500000.0,,100000.0,20.0,,101.4,0.10134500412460512,0.037579695416271375,0.007666702042740502,0.20010858923691713,20.01085892369171,,,
30,30,0.04,507,3.0,1,500000.0,,100000.0,20.0,,101.4,0.10137176494320102,0.035677791945867385,0.007582249357285821,0.2000557177926208,20.00557177926208,,,
31,31,0.04,507,5.0,1,500000.0,,100000.0,20.0,,101.4,0.10135497970226195,0.035886662260031496,0.0076014920914483025,0.20008884728973952,20.008884728973943,,,
32,32,0.04,508,1.5,1,500000.0,,100000.0,20.0,,101.6,0.1015669598481054,0.03601208705286566,0.007760040937937171,0.2000650683098004,20.006506830980044,,,
33,33,0.04,508,2.25,1,500000.0,,100000.0,20.0,,101.6,0.1015479154155082,0.03691827306949916,0.007816097753717385,0.20010261119594527,20.010261119594524,,,
34,34,0.04,508,3.0,1,500000.0,,100000.0,20.0,,101.6,0.10140171331844612,0.03605332697183118,0.007633222105483254,0.20039315715102993,20.039315715102997,,,
35,35,0.04,508,5.0,1,500000.0,,100000.0,20.0,,101.6,0.10156110008109408,0.03551522764463272,0.007668439253536954,0.20007661160517248,20.007661160517245,,,
36,36,0.04,509,1.5,1,500000.0,,100000.0,20.0,,101.8,0.10175704253418189,0.035706826568033645,0.007624670635931125,0.20008447725284617,20.008447725284615,,,
37,37,0.04,509,2.25,1,500000.0,,100000.0,20.0,,101.8,0.1017312703005905,0.03656118950011494,0.007576339526745731,0.20013519216011827,20.01351921601183,,,
38,38,0.04,509,3.0,1,500000.0,,100000.0,20.0,,101.8,0.10172577670858118,0.035643087098210825,0.007566420468213336,0.20014596229813153,20.01459622981315,,,
39,39,0.04,509,5.0,1,500000.0,,100000.0,20.0,,101.8,0.10177698704623252,0.03563273349754185,0.007555481331212841,0.20004522651999673,20.00452265199967,,,
40,40,0.04,510,1.5,1,500000.0,,100000.0,20.0,,102.0,0.10194884187624212,0.03593675308051077,0.007779064753626689,0.200100401338508,20.0100401338508,,,
41,41,0.04,510,2.25,1,500000.0,,100000.0,20.0,,102.0,0.10197391463045506,0.0357221977588618,0.007614806385782576,0.2000511712937512,20.00511712937512,,,
42,42,0.04,510,3.0,1,500000.0,,100000.0,20.0,,102.0,0.10197518064307816,0.036912141495453375,0.007592327999827222,0.20004868517169724,20.004868517169722,,,
43,43,0.04,510,5.0,1,500000.0,,100000.0,20.0,,102.0,0.1019309848600642,0.03647508396741588,0.007610581145296746,0.20013548005839596,20.01354800583959,,,
44,44,0.04,511,1.5,1,500000.0,,100000.0,20.0,,102.2,0.102170429396499,0.035716871163264934,0.007599950565990727,0.2000579027338936,20.005790273389355,,,
45,45,0.04,511,2.25,1,500000.0,,100000.0,20.0,,102.2,0.10212483931325096,0.03578653873838423,0.007643017529767622,0.20014730444607745,20.014730444607736,,,
46,46,0.04,511,3.0,1,500000.0,,100000.0,20.0,,102.2,0.10213476243799276,0.03564887443307955,0.007577055579652941,0.20012779434628436,20.012779434628435,,,
47,47,0.04,511,5.0,1,500000.0,,100000.0,20.0,,102.2,0.10216646231482172,0.03591141364587973,0.00758121100476278,0.20006565968185688,20.006565968185686,,,
48,48,0.04,512,1.5,1,500000.0,,100000.0,20.0,,102.4,0.10232111255360904,0.03578070859000036,0.007574337960739301,0.200154288093722,20.015428809372196,,,
49,49,0.04,512,2.25,1,500000.0,,100000.0,20.0,,102.4,0.10232751604496115,0.03573075847179262,0.007515789226932971,0.200141746994606,20.0141746994606,,,
50,50,0.04,512,3.0,1,500000.0,,100000.0,20.0,,102.4,0.10222692232429607,0.03579006481856363,0.007572101440540333,0.20034006592935,20.034006592935,,,
51,51,0.04,512,5.0,1,500000.0,,100000.0,20.0,,102.4,0.10235124130521173,0.035948010985959865,0.007617609922536248,0.2000952952642508,20.00952952642508,,,
52,52,0.04,513,1.5,1,500000.0,,100000.0,20.0,,102.6,0.10245072170020648,0.03612527228795399,0.007574636803205042,0.20029178204814377,20.029178204814375,,,
53,53,0.04,513,2.25,1,500000.0,,100000.0,20.0,,102.6,0.10252546581873503,0.035922665187891965,0.007598692794871099,0.20014545877061257,20.014545877061263,,,
54,54,0.04,513,3.0,1,500000.0,,100000.0,20.0,,102.6,0.10256343858254693,0.035485632092268606,0.007554280684962571,0.2000713091496807,20.007130914968062,,,
55,55,0.04,513,5.0,1,500000.0,,100000.0,20.0,,102.6,0.1025344447572388,0.03658850908418956,0.0076394750667332255,0.20012791397307508,20.012791397307502,,,
56,56,0.04,514,1.5,1,500000.0,,100000.0,20.0,,102.8,0.10275159039837944,0.03621574807478042,0.00762024693723576,0.20009427049169368,20.009427049169368,,,
57,57,0.04,514,2.25,1,500000.0,,100000.0,20.0,,102.8,0.10276907821747952,0.03572769079993417,0.0076251797362087426,0.20006018514298912,20.006018514298912,,,
58,58,0.04,514,3.0,1,500000.0,,100000.0,20.0,,102.8,0.10273699800252416,0.03578082299086384,0.007647245986299202,0.20012266868425216,20.01226686842521,,,
59,59,0.04,514,5.0,1,500000.0,,100000.0,20.0,,102.8,0.10273320532823164,0.03563809538612968,0.007613216032882735,0.20013007615595516,20.013007615595516,,,
60,60,0.04,515,1.5,1,500000.0,,100000.0,20.0,,103.0,0.10295852187690344,0.03587955758377056,0.007563612283918514,0.20008060347721368,20.00806034772137,,,
61,61,0.04,515,2.25,1,500000.0,,100000.0,20.0,,103.0,0.1029421271648016,0.03565694388258885,0.007566764488353183,0.2001124813806104,20.01124813806104,,,
62,62,0.04,515,3.0,1,500000.0,,100000.0,20.0,,103.0,0.1029767926841123,0.035574852112236766,0.007654470032512067,0.20004507420337533,20.00450742033753,,,
63,63,0.04,515,5.0,1,500000.0,,100000.0,20.0,,103.0,0.10295376669525466,0.035803105128686216,0.007581190719380584,0.20008982292212965,20.00898229221296,,,
64,64,0.04,516,1.5,1,500000.0,,100000.0,20.0,,103.2,0.10306707582554282,0.03576674145543542,0.007614616826622762,0.20025872022238697,20.025872022238698,,,
65,65,0.04,516,2.25,1,500000.0,,100000.0,20.0,,103.2,0.10318204864891868,0.035762807191830205,0.007588835659864112,0.20003479767656593,20.003479767656593,,,
66,66,0.04,516,3.0,1,500000.0,,100000.0,20.0,,103.2,0.10293978570924082,0.03579608183272777,0.007718953707853752,0.20050804983863743,20.05080498386374,,,
67,67,0.04,516,5.0,1,500000.0,,100000.0,20.0,,103.2,0.10310544773861692,0.03676457100713433,0.007595042976853464,0.20018355594167508,20.01835559416751,,,
68,68,0.04,517,1.5,1,500000.0,,100000.0,20.0,,103.4,0.10334152664040173,0.035790245387943384,0.007589437123866546,0.2001132147294273,20.01132147294273,,,
69,69,0.04,517,2.25,1,500000.0,,100000.0,20.0,,103.4,0.1033148539320382,0.03590923369881986,0.007563561541303952,0.20016499045530903,20.016499045530914,,,
70,70,0.04,517,3.0,1,500000.0,,100000.0,20.0,,103.4,0.10334456600017802,0.035982073109387315,0.0075693501917734685,0.20010732310793475,20.010732310793475,,,
71,71,0.04,517,5.0,1,500000.0,,100000.0,20.0,,103.4,0.10334525294639207,0.03575637938479003,0.0075841935212023455,0.20010603248066217,20.010603248066214,,,
72,72,0.04,518,1.5,1,500000.0,,100000.0,20.0,,103.6,0.10355592862834784,0.036099274469646406,0.007530914253714561,0.2000851335567508,20.00851335567508,,,
73,73,0.04,518,2.25,1,500000.0,,100000.0,20.0,,103.6,0.10355151849391404,0.03593105340415988,0.007558420538377213,0.20009369019021964,20.009369019021968,,,
74,74,0.04,518,3.0,1,500000.0,,100000.0,20.0,,103.6,0.10350985574836612,0.03600175882853819,0.00754248217579775,0.20017452358360777,20.017452358360774,,,
75,75,0.04,518,5.0,1,500000.0,,100000.0,20.0,,103.6,0.1035489264877151,0.035697073918678615,0.007611489861497586,0.20009869001272007,20.009869001272012,,,
76,76,0.04,519,1.5,1,500000.0,,100000.0,20.0,,103.8,0.10371812141771444,0.03578926137298149,0.007623300162516338,0.2001580530174704,20.015805301747047,,,
77,77,0.04,519,2.25,1,500000.0,,100000.0,20.0,,103.8,0.10375855821942422,0.03603009911000426,0.007606600404203297,0.2000798970516444,20.00798970516444,,,
78,78,0.04,519,3.0,1,500000.0,,100000.0,20.0,,103.8,0.10378040369508652,0.03567088330202485,0.007558745295015555,0.200037765823141,20.003776582314096,,,
79,79,0.04,519,5.0,1,500000.0,,100000.0,20.0,,103.8,0.10373724173683967,0.035855332354696,0.007535572763290829,0.2001211415741696,20.01211415741696,,,
80,80,0.04,520,1.5,1,500000.0,,100000.0,20.0,,104.0,0.09732030135948819,0.03543161183490691,0.007507327798520158,0.21887710050732337,21.88771005073233,,,
81,81,0.04,520,2.25,1,500000.0,,100000.0,20.0,,104.0,0.10394825021543055,0.035826584788311744,0.007520409870490227,0.20009961126559145,20.00996112655914,,,
82,82,0.04,520,3.0,1,500000.0,,100000.0,20.0,,104.0,0.10397734071943432,0.035804178239338916,0.007619562615626067,0.2000435879726558,20.00435879726557,,,
83,83,0.04,520,5.0,1,500000.0,,100000.0,20.0,,104.0,0.09707017224082751,0.03591364951781785,0.0075478218550889455,0.2193480377858349,21.934803778583493,,,
84,84,0.04,521,1.5,1,500000.0,,100000.0,20.0,,104.2,0.10416582840550288,0.03580098378895366,0.007543906139704045,0.20006562121651733,20.006562121651736,,,
85,85,0.04,521,2.25,1,500000.0,,100000.0,20.0,,104.2,0.10413531821292962,0.03563484984908125,0.007563375165157829,0.20012427726904924,20.012427726904924,,,
86,86,0.04,521,3.0,1,500000.0,,100000.0,20.0,,104.2,0.10415760034692084,0.035992604031542,0.007556769738222157,0.20008143738462889,20.008143738462888,,,
87,87,0.04,521,5.0,1,500000.0,,100000.0,20.0,,104.2,0.10416861355263336,0.036221930425749685,0.0075934735009369776,0.20006027116482056,20.006027116482052,,,
88,88,0.04,522,1.5,1,500000.0,,100000.0,20.0,,104.4,0.1043829848310861,0.03588903151644273,0.0075745186888145155,0.20003260224356903,20.0032602243569,,,
89,89,0.04,522,2.25,1,500000.0,,100000.0,20.0,,104.4,0.10436585180107157,0.03611092842918871,0.007545631266201688,0.20006544926735623,20.00654492673562,,,
90,90,0.04,522,3.0,1,500000.0,,100000.0,20.0,,104.4,0.10435736380080925,0.035990310858906464,0.007511958713253083,0.20008175517271148,20.008175517271148,,,
91,91,0.04,522,5.0,1,500000.0,,100000.0,20.0,,104.4,0.09766974448500963,0.03557853593604168,0.007528548710222803,0.21893946012971396,21.893946012971387,,,
92,92,0.04,523,1.5,1,500000.0,,100000.0,20.0,,104.6,0.10454999236769252,0.035811745594363086,0.007572585053684003,0.20009571783952695,20.0095717839527,,,
93,93,0.04,523,2.25,1,500000.0,,100000.0,20.0,,104.6,0.10452081541448933,0.0356538908772675,0.0074744441570367935,0.2001515404469846,20.015154044698455,,,
94,94,0.04,523,3.0,1,500000.0,,100000.0,20.0,,104.6,0.10454290954218776,0.036733957373154776,0.007578159194902462,0.2001092792241264,20.010927922412645,,,
95,95,0.04,523,5.0,1,500000.0,,100000.0,20.0,,104.6,0.10443550692528332,0.036653628632680665,0.007596259048887653,0.20031597998416611,20.03159799841661,,,
96,96,0.04,524,1.5,1,500000.0,,100000.0,20.0,,104.8,0.10476504809651488,0.03607464700545412,0.007534816067661314,0.20006673319876747,20.006673319876757,,,
97,97,0.04,524,2.25,1,500000.0,,100000.0,20.0,,104.8,0.10462502032230075,0.03566435376115124,0.007601253928350845,0.20033524391352864,20.033524391352863,,,
98,98,0.04,524,3.0,1,500000.0,,100000.0,20.0,,104.8,0.10477004385423698,0.03587056961027479,0.0076163698090703745,0.20005719297675348,20.005719297675345,,,
99,99,0.04,524,5.0,1,500000.0,,100000.0,20.0,,104.8,0.10474287322463167,0.035920806892946314,0.007519669395261725,0.20010909891355672,20.010909891355677,,,
100,100,0.04,525,1.5,1,500000.0,,100000.0,20.0,,105.0,0.10494987545751884,0.03682267531011538,0.007609598006678547,0.200095582243112,20.0095582243112,,,
101,101,0.04,525,2.25,1,500000.0,,100000.0,20.0,,105.0,0.10493774096782088,0.03568788911349107,0.007688821149553475,0.20011869597002893,20.01186959700289,,,
102,102,0.04,525,3.0,1,500000.0,,100000.0,20.0,,105.0,0.10496302709438624,0.03603128040699228,0.007538550103202779,0.20007047940764736,20.00704794076473,,,
103,103,0.04,525,5.0,1,500000.0,,100000.0,20.0,,105.0,0.10495771823855649,0.035778703996947304,0.007593110353711049,0.20008058084095323,20.008058084095328,,,
104,104,0.04,526,1.5,1,500000.0,,100000.0,20.0,,105.2,0.10512956859004134,0.036569659173068855,0.007519900876840495,0.200134006318378,20.0134006318378,,,
105,105,0.04,526,2.25,1,500000.0,,100000.0,20.0,,105.2,0.10512567694886912,0.03598811471603037,0.007586161278024664,0.20014144690010763,20.014144690010767,,,
106,106,0.04,526,3.0,1,500000.0,,100000.0,20.0,,105.2,0.10517571921151556,0.03616957184319012,0.00754583769586521,0.20004617789793416,20.00461778979342,,,
107,107,0.04,526,5.0,1,500000.0,,100000.0,20.0,,105.2,0.10517395186195244,0.0356355308328841,0.007523864270995888,0.20004954654159568,20.00495465415957,,,
108,108,0.04,527,1.5,1,500000.0,,100000.0,20.0,,105.4,0.1053578406690076,0.035847233790874046,0.007690629549892677,0.20008005267362144,20.008005267362144,,,
109,109,0.04,527,2.25,1,500000.0,,100000.0,20.0,,105.4,0.10533206651525688,0.03568605850609471,0.007573212510356379,0.20012907489969567,20.012907489969567,,,
110,110,0.04,527,3.0,1,500000.0,,100000.0,20.0,,105.4,0.10537039731862478,0.03662428380442801,0.007578277574550386,0.20005619019479565,20.005619019479568,,,
111,111,0.04,527,5.0,1,500000.0,,100000.0,20.0,,105.4,0.10538322015576795,0.035897247874829855,0.007571122719128865,0.20003184569859067,20.003184569859062,,,
112,112,0.04,528,1.5,1,500000.0,,100000.0,20.0,,105.6,0.10554260132226774,0.03556870667641924,0.007503205809349748,0.20010884033923929,20.01088403392393,,,
113,113,0.04,528,2.25,1,500000.0,,100000.0,20.0,,105.6,0.10558310026953675,0.0357466723039659,0.007590620170155536,0.20003201314154387,20.003201314154392,,,
114,114,0.04,528,3.0,1,500000.0,,100000.0,20.0,,105.6,0.10555837055236678,0.035752364359921754,0.007542471310977702,0.20007891888401105,20.007891888401105,,,
115,115,0.04,528,5.0,1,500000.0,,100000.0,20.0,,105.6,0.10552816811849426,0.03601661731952065,0.007519954223683204,0.20013638457148689,20.013638457148687,,,
116,116,0.04,529,1.5,1,500000.0,,100000.0,20.0,,105.8,0.1057736635688434,0.03590916117880833,0.007536039595068581,0.20004980082032317,20.00498008203231,,,
117,117,0.04,529,2.25,1,500000.0,,100000.0,20.0,,105.8,0.10573843499309989,0.035848969792406024,0.007478006764627815,0.20011648560783551,20.01164856078355,,,
118,118,0.04,529,3.0,1,500000.0,,100000.0,20.0,,105.8,0.10576858502154209,0.03689920674506533,0.00749823226201671,0.20005940975161396,20.0059409751614,,,
119,119,0.04,529,5.0,1,500000.0,,100000.0,20.0,,105.8,0.1057673733749425,0.036108071327374,0.007489631081318957,0.20006170029533407,20.00617002953341,,,
120,120,0.04,530,1.5,1,500000.0,,100000.0,20.0,,106.0,0.10585963748050288,0.03547310542014774,0.007555827818950368,0.20026632215228013,20.02663221522801,,,
121,121,0.04,530,2.25,1,500000.0,,100000.0,20.0,,106.0,0.10596860560159256,0.035687204038783185,0.0075576899616944864,0.2000592623597308,20.00592623597308,,,
122,122,0.04,530,3.0,1,500000.0,,100000.0,20.0,,106.0,0.10593028243471508,0.03689301387778336,0.007605207956909597,0.200131772974804,20.0131772974804,,,
123,123,0.04,530,5.0,1,500000.0,,100000.0,20.0,,106.0,0.10593731729429692,0.03597553751776593,0.007575548592785035,0.20011849826490885,20.011849826490884,,,
124,124,0.04,531,1.5,1,500000.0,,100000.0,20.0,,106.2,0.10609963593485644,0.035890761768877046,0.0075418335637238015,0.20018935694106169,20.01893569410617,,,
125,125,0.04,531,2.25,1,500000.0,,100000.0,20.0,,106.2,0.10617708796612532,0.035745021300974844,0.007454726561103318,0.2000431669169284,20.00431669169284,,,
126,126,0.04,531,3.0,1,500000.0,,100000.0,20.0,,106.2,0.1061381676001338,0.03561061236853649,0.007491817083981854,0.20011658273918537,20.01165827391853,,,
127,127,0.04,531,5.0,1,500000.0,,100000.0,20.0,,106.2,0.10615942260236806,0.035818708099123846,0.0074836102346375315,0.20007646279511757,20.007646279511757,,,
128,128,0.04,532,1.5,1,500000.0,,100000.0,20.0,,106.4,0.10639001305395594,0.03598606601492183,0.0075468813448900576,0.20001877425175635,20.001877425175635,,,
129,129,0.04,532,2.25,1,500000.0,,100000.0,20.0,,106.4,0.10636591686101836,0.035487576106029727,0.007470614379226,0.20006409469373393,20.00640946937339,,,
130,130,0.04,532,3.0,1,500000.0,,100000.0,20.0,,106.4,0.10634425518204352,0.0358998290129764,0.007480148844855758,0.200104973919715,20.0104973919715,,,
131,131,0.04,532,5.0,1,500000.0,,100000.0,20.0,,106.4,0.10631453054514624,0.036092979312449605,0.0075213622239814065,0.2001610503257832,20.01610503257832,,,
132,132,0.04,533,1.5,1,500000.0,,100000.0,20.0,,106.6,0.10654041105849046,0.035864533024479284,0.007498805477803421,0.2001118740280384,20.011187402803834,,,
133,133,0.04,533,2.25,1,500000.0,,100000.0,20.0,,106.6,0.10655611986251189,0.03567528536486454,0.007495439102664519,0.2000824389093264,20.00824389093264,,,
134,134,0.04,533,3.0,1,500000.0,,100000.0,20.0,,106.6,0.10655834955999124,0.035635123309799,0.007567048608991102,0.20007817929401456,20.00781792940146,,,
135,135,0.04,533,5.0,1,500000.0,,100000.0,20.0,,106.6,0.10650753794733644,0.03559136027573172,0.007519881924432793,0.2001738043511797,20.017380435117975,,,
136,136,0.04,534,1.5,1,500000.0,,100000.0,20.0,,106.8,0.1067402964750454,0.03571971424365555,0.007561511302323168,0.20011187569340544,20.011187569340542,,,
137,137,0.04,534,2.25,1,500000.0,,100000.0,20.0,,106.8,0.1067613546721077,0.0357793561746846,0.007571297499056146,0.200072398053759,20.007239805375903,,,
138,138,0.04,534,3.0,1,500000.0,,100000.0,20.0,,106.8,0.09995460066534156,0.0355878260043058,0.00753611949731221,0.21883914868989296,21.8839148689893,,,
139,139,0.04,534,5.0,1,500000.0,,100000.0,20.0,,106.8,0.10673453057997448,0.03574919408375059,0.0075893356150475155,0.2001227078242936,20.01227078242936,,,
140,140,0.04,535,1.5,1,500000.0,,100000.0,20.0,,107.0,0.10695757853080975,0.035411640008823034,0.007483771039352491,0.200079338024308,20.0079338024308,,,
141,141,0.04,535,2.25,1,500000.0,,100000.0,20.0,,107.0,0.10697982836690242,0.03595441149288943,0.00747754925325645,0.2000377118694068,20.00377118694068,,,
142,142,0.04,535,3.0,1,500000.0,,100000.0,20.0,,107.0,0.10697560283581424,0.03544998532717281,0.007491970498535757,0.20004561665586876,20.00456166558688,,,
143,143,0.04,535,5.0,1,500000.0,,100000.0,20.0,,107.0,0.10690218479004215,0.03694171594237992,0.007506137499711832,0.20018304531788417,20.01830453178841,,,
144,144,0.04,536,1.5,1,500000.0,,100000.0,20.0,,107.2,0.10715716264131968,0.03553316651163164,0.00750752918478072,0.20007997960929308,20.00799796092931,,,
145,145,0.04,536,2.25,1,500000.0,,100000.0,20.0,,107.2,0.1071271359536422,0.03701131764530326,0.0075759149027743375,0.2001360774573153,20.013607745731527,,,
146,146,0.04,536,3.0,1,500000.0,,100000.0,20.0,,107.2,0.10714359228137708,0.03612116480788848,0.007496789970271779,0.20010533555045829,20.01053355504583,,,
147,147,0.04,536,5.0,1,500000.0,,100000.0,20.0,,107.2,0.10032199353759304,0.03572006587068931,0.0075170112591500015,0.2188459545693424,21.88459545693424,,,
148,148,0.04,537,1.5,1,500000.0,,100000.0,20.0,,107.4,0.10738110849618351,0.035943966828989274,0.007468608498863012,0.2000351884349838,20.003518843498377,,,
149,149,0.04,537,2.25,1,500000.0,,100000.0,20.0,,107.4,0.10726310722328436,0.03587903504794286,0.007540253708806461,0.2002555950742169,20.025559507421686,,,
150,150,0.04,537,3.0,1,500000.0,,100000.0,20.0,,107.4,0.10736181092417155,0.035939739526105755,0.007494574190995184,0.20007116829458693,20.007116829458695,,,
151,151,0.04,537,5.0,1,500000.0,,100000.0,20.0,,107.4,0.10737313264978637,0.03564784550994661,0.007505457969836341,0.20005005125087671,20.00500512508767,,,
152,152,0.04,538,1.5,1,500000.0,,100000.0,20.0,,107.6,0.10757749772729312,0.03592074799617416,0.0076782446005726895,0.20004183737483128,20.004183737483128,,,
153,153,0.04,538,2.25,1,500000.0,,100000.0,20.0,,107.6,0.10755721363067096,0.03588177658383686,0.007478774822871129,0.20007958860744987,20.007958860744992,,,
154,154,0.04,538,3.0,1,500000.0,,100000.0,20.0,,107.6,0.10066860531243864,0.03574582076380867,0.007433453587142857,0.21888826534339084,21.88882653433908,,,
155,155,0.04,538,5.0,1,500000.0,,100000.0,20.0,,107.6,0.10755806499558276,0.03572638613853669,0.007502663300361355,0.2000780035284105,20.00780035284105,,,
156,156,0.04,539,1.5,1,500000.0,,100000.0,20.0,,107.8,0.10085658129055756,0.03580139246161699,0.0074961913679384515,0.21894366124792597,21.89436612479259,,,
157,157,0.04,539,2.25,1,500000.0,,100000.0,20.0,,107.8,0.10774851875826244,0.03649913643563504,0.007506360425648157,0.20009557504381764,20.009557504381764,,,
158,158,0.04,539,3.0,1,500000.0,,100000.0,20.0,,107.8,0.10085318649023436,0.03605972594554192,0.007673221484612193,0.21891792097914536,21.891792097914536,,,
159,159,0.04,539,5.0,1,500000.0,,100000.0,20.0,,107.8,0.10775253574967791,0.03592837152538787,0.007484814651183885,0.2000881377462561,20.00881377462561,,,
160,160,0.04,540,1.5,1,500000.0,,100000.0,20.0,,108.0,0.1079648840162872,0.036195505041214125,0.0074916263777915024,0.20006506356839696,20.006506356839697,,,
161,161,0.04,540,2.25,1,500000.0,,100000.0,20.0,,108.0,0.10797298222138124,0.035857538559478694,0.007449936978445733,0.20005005318616167,20.005005318616167,,,
162,162,0.04,540,3.0,1,500000.0,,100000.0,20.0,,108.0,0.10792700060624157,0.03594139116291409,0.00748940709631841,0.2001353442536114,20.01353442536114,,,
