,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
46,46,0.03,546.0,2.25,1,500000.0,,964.0,0.1928,546.0,0.0461189002362516,0.0085924426609598,0.0093003414637293,2600849480682.84,11.838964008313845,2.282552260802909,30791363392845.883,6.144851265988819e-05,3.4995358987355724e-05
47,47,0.03,547.0,2.25,1,500000.0,,946.0,0.1892,547.0,0.0499710962768631,0.010520752278774,0.0094961614016832,2550585991015.274,10.94632779255763,2.0710452183519035,27919550320758.64,6.0373574556923387e-05,3.439439242665563e-05
48,48,0.03,548.0,2.25,1,500000.0,,959.0,0.1918,548.0,0.0460328384160675,0.0103323356296097,0.0094497223051053,2583913056603.7734,11.904545078165835,2.283291745992208,30760309460400.9,6.128106225163966e-05,3.492047158012847e-05
49,49,0.03,549.0,2.25,1,500000.0,,946.0,0.1892,549.0,0.0507095959228536,0.009872859190148,0.0095417169146354,2547186170709.793,10.826353277103884,2.048346040028055,27576737346657.664,6.053147325959147e-05,3.4500034209150186e-05
50,50,0.03,550.0,2.25,1,500000.0,,1002.0,0.2004,550.0,0.0489307201196425,0.0090367339516597,0.0084198368002826,2696170436657.682,11.24038229266139,2.2525726114493434,30305986434204.14,6.417914679920698e-05,3.659863818041448e-05
51,51,0.03,551.0,2.25,1,500000.0,,932.0,0.1864,551.0,0.0485824537313419,0.0111164046702086,0.0079644474017403,2506140557396.686,11.341543246189188,2.1140636610896646,28423501512743.188,5.9779662277595786e-05,3.40902535418574e-05
52,52,0.03,552.0,2.25,1,500000.0,,916.0,0.1832,552.0,0.0372945156207151,0.0109467442042641,0.0097573315327636,2461470847674.1865,14.801103883848077,2.711562231520967,36432485723489.21,5.881199488097339e-05,3.3552788951673685e-05
53,53,0.03,553.0,2.25,1,500000.0,,946.0,0.1892,553.0,0.0530002145039816,0.0115192338762136,0.0088686110980551,2540386964663.605,10.433920035520917,1.974097670720557,26506194448579.76,6.081875326044631e-05,3.470122716626098e-05
54,54,0.03,554.0,2.25,1,500000.0,,851.0,0.1702,554.0,0.0478568894853879,0.0108843283291992,0.0089108460035482,2283745061090.0376,11.576180691165735,1.970265953636408,26437045479735.61,5.4773424216990046e-05,3.126119123759457e-05
55,55,0.03,555.0,2.25,1,500000.0,,964.0,0.1928,555.0,0.0453093590215303,0.0103398796238619,0.0096337410973606,2585259972848.872,12.249124948694869,2.3616312901083707,31667172432285.336,6.212378761462897e-05,3.546312408786113e-05
56,56,0.03,556.0,2.25,1,500000.0,,997.0,0.1994,556.0,0.0517995342706854,0.0108115612669366,0.0083816198821679,2671968160710.7207,10.733687239243263,2.140297235505108,28680070550284.96,6.433497513290983e-05,3.6729993128312654e-05
57,57,0.03,557.0,2.25,1,500000.0,,852.0,0.1704,557.0,0.0448345447035762,0.0086303135865246,0.0098713081228968,2281836129367.139,12.42345614709834,2.116956927465557,28348291088057.266,5.503010841884573e-05,3.143350130801601e-05
58,58,0.03,558.0,2.25,1,500000.0,,960.0,0.192,558.0,0.0525427672281466,0.0115890270280584,0.0081767357499255,2569358067478.5386,10.619920294207208,2.039024696487784,27286377883900.34,6.207770066353997e-05,3.546938224064767e-05
59,59,0.03,559.0,2.25,1,500000.0,,994.0,0.1988,559.0,0.0512748742421536,0.0115281302928616,0.0088527787703132,2658570180475.145,10.902025763340449,2.167322721752081,28983800601188.69,6.435301036816208e-05,3.677898702504716e-05
60,60,0.03,560.0,2.25,1,500000.0,,889.0,0.1778,560.0,0.0523396205256858,0.0070468603127471,0.009677164016285,2376137977440.607,10.699351550039957,1.902344705597104,25423135552037.965,5.7630043874097655e-05,3.29418432419852e-05
61,61,0.03,561.0,2.25,1,500000.0,,915.0,0.183,561.0,0.0445107121018963,0.0109422265715294,0.0085079054304011,2443987285885.4062,12.603707591011524,2.306478489155109,30803301107449.55,5.937270047839229e-05,3.39505345623575e-05
62,62,0.03,562.0,2.25,1,500000.0,,903.0,0.1806,562.0,0.0416617065915261,0.0121105872435893,0.0091844780151822,2410312514074.665,13.48960582700444,2.4362228123570016,32514165734763.324,5.8674194190194985e-05,3.355013067647037e-05
63,63,0.03,563.0,2.25,1,500000.0,,939.0,0.1878,563.0,0.0393021732346596,0.008126156329819,0.0095759892572631,2504717544220.404,14.324907598328515,2.6902176469660954,35879847380869.59,6.10694891552522e-05,3.4934502544514474e-05
64,64,0.03,564.0,2.25,1,500000.0,,875.0,0.175,564.0,0.0475483064293484,0.0077943808689957,0.0089811372965226,2332429801357.5566,11.861621209117963,2.075783711595644,27666398800561.6,5.698035471036141e-05,3.259726017348212e-05
65,65,0.03,565.0,2.25,1,500000.0,,847.0,0.1694,565.0,0.050541364116043,0.0085840228891778,0.0074584105226898,2256270187063.286,11.17896221998993,1.8937162000662944,25222759179270.09,5.52195774914404e-05,3.1596727652484417e-05
66,66,0.03,566.0,2.25,1,500000.0,,859.0,0.1717999999999999,566.0,0.0507539053182881,0.0082481678509348,0.008673186571938,2286692812737.073,11.151851201409976,1.9158880364022337,25500857990977.49,5.606733458760336e-05,3.2087737339947724e-05
67,67,0.03,567.0,2.25,1,500000.0,,804.0,0.1608,567.0,0.0519020008921415,0.0095968115833616,0.0095502356730386,2138835984028.7483,10.924434323414472,1.756649039205047,23365573236077.625,5.2544407349033455e-05,3.0073972798455723e-05
68,68,0.03,568.0,2.25,1,500000.0,,800.0,0.16,568.0,0.0502678389759694,0.0113835149037816,0.0089884107147978,2126757596326.612,11.299471223967531,1.807915395834805,24031236260046.91,5.2332085587422925e-05,2.9965060678437435e-05
69,69,0.03,569.0,2.25,1,500000.0,,787.0,0.1574,569.0,0.0483911867123652,0.0095774608637904,0.0091403648447668,2090783730684.768,11.7583394551183,1.8507626302356204,24584144832630.137,5.153746976116272e-05,2.9518340051788337e-05
70,70,0.03,570.0,2.25,1,500000.0,,684.0,0.1368,570.0,0.043213132460778,0.0113355810192973,0.0087432961386182,1815919769215.4124,13.190434655885088,1.8044514609250804,23952771056165.83,4.484410381480281e-05,2.5690167548254835e-05
71,71,0.03,570.2,2.25,1,500000.0,,728.0,0.1456,570.2,0.0494223967552898,0.0091715432441327,0.0095292465126575,1932471712517.4688,11.537279400335237,1.6798278806888105,22295466080558.35,4.774083572982922e-05,2.734846299129837e-05
72,72,0.03,570.4000000000001,2.25,1,500000.0,,726.0,0.1452,570.4000000000001,0.0413162400514011,0.0125227455016344,0.0090081418218246,1926901833898.9817,13.805709311650125,2.0045889920515982,26602246590894.875,4.762167933059281e-05,2.727902964920045e-05
73,73,0.03,570.6000000000001,2.25,1,500000.0,,650.0,0.13,570.6000000000001,0.0487629486758578,0.0108021820912165,0.0090431641924755,1724937775781.172,11.701507302049183,1.5211959492663942,20184371978883.863,4.264684022055952e-05,2.442825034879379e-05
74,74,0.03,570.8000000000002,2.25,1,500000.0,,561.0,0.1122,570.8000000000002,0.0538347787905877,0.0120736931465104,0.0096819501319734,1488529968852.9497,10.602811283396536,1.1896354259970914,15782602349427.951,3.681623584530458e-05,2.108755189477508e-05
75,75,0.03,571.0000000000002,2.25,1,500000.0,,505.0,0.101,571.0000000000002,0.054484207887981,0.0108929186787621,0.0077104321363548,1339740649895.178,10.480100971165266,1.0584901980876915,14040617286076.035,3.314904151268568e-05,1.8986242369952773e-05
76,76,0.03,571.2000000000003,2.25,1,500000.0,,502.0,0.1003999999999999,571.2000000000003,0.0442386629856628,0.0114402076742519,0.0092005390418183,1331581335329.9387,12.911782622931415,1.296342975342314,17193088746532.914,3.295868058947644e-05,1.8877120180524555e-05
77,77,0.03,571.4000000000003,2.25,1,500000.0,,421.0,0.0842,571.4000000000003,0.052760670996804,0.0087689183197074,0.0079464165494686,1116556471797.943,10.830036639121074,0.9118890850139943,12092347499219.48,2.7646155254913125e-05,1.5834288095185167e-05
78,78,0.03,571.6000000000004,2.25,1,500000.0,,331.0,0.0662,571.6000000000004,0.0490379389777899,0.0072879396238394,0.0090143607535001,877730513926.3252,11.656281073698608,0.771645807078848,10231073577287.178,2.1740384972637283e-05,1.2451707354254771e-05
79,79,0.03,571.8000000000004,2.25,1,500000.0,,301.0,0.0602,571.8000000000004,0.0437851812356484,0.0079454896928423,0.0077515366117561,798057703703.7035,13.059212817291248,0.786164611600933,10422005393145.424,1.9773901433414e-05,1.1325357334652432e-05
80,80,0.03,572.0000000000005,2.25,1,500000.0,,189.0,0.0378,572.0000000000005,0.0424058147618779,0.0073844064043269,0.0084708674231535,501030528301.8867,13.488716186965412,0.5098734718672926,6758258597269.492,1.2418648931401984e-05,7.112655443957212e-06
81,81,0.03,572.2000000000005,2.25,1,500000.0,,161.0,0.0322,572.2000000000005,0.0319899895642947,0.0087856471885851,0.0087411128541666,426739492662.4736,17.886845472392853,0.5759564242110498,7633023362220.989,1.0581105002851025e-05,6.06010896596238e-06
82,82,0.03,572.4000000000005,2.25,1,500000.0,,104.0,0.0208,572.4000000000005,0.0450098439850989,0.0055778103864635,0.0083324159322796,275616279524.80774,12.717218042113185,0.2645181352759542,3505072322672.996,6.836457801828379e-06,3.915367476798812e-06
83,83,0.03,572.6000000000006,2.25,1,500000.0,,60.0,0.012,572.6000000000006,0.0589826869807237,0.0096409635551297,0.0074265803796425,158985432764.30063,9.707933451508122,0.1164952014180974,1543420001035.0493,3.944952208231137e-06,2.259306306735112e-06
84,84,0.03,572.8000000000006,2.25,1,500000.0,,42.0,0.0084,572.8000000000006,0.0533938932012813,0.0109750722276932,0.0071738243812977,111273031446.54082,10.727818588554516,0.0901136761438579,1193716895157.0117,2.7620563317678e-06,1.5818229462868245e-06
85,85,0.03,573.0000000000007,2.25,1,500000.0,,20.0,0.004,573.0000000000007,0.0585431876691989,0.0120710468320168,0.0067088933720236,52979171408.60535,9.787646057774728,0.0391505842310989,518541378181.60767,1.3155459750892808e-06,7.533960434940918e-07
86,86,0.03,573.2000000000007,2.25,1,500000.0,,19.0,0.0038,573.2000000000007,0.0441789272479609,0.0090777022594007,0.0065675250078965,50322625736.24835,12.974511508231709,0.0493031437312804,652911486739.3914,1.2499788990998236e-06,7.158660083733803e-07
87,87,0.03,573.4000000000008,2.25,1,500000.0,,8.0,0.0015999999999999,573.4000000000008,0.0523127861996627,0.0118407166332685,0.0070145036407224,21185279424.977524,10.960991406794871,0.0175375862508717,232211665727.7269,5.263954762237448e-07,3.014761567164893e-07
88,88,0.03,573.6000000000008,2.25,1,500000.0,,9.0,0.0018,573.6000000000008,0.060494747657638,0.010218357702763,0.0090203946938258,23829845462.71337,9.48181490476187,0.0170672668285713,225950183886.52765,5.922946171222142e-07,3.3922697348121e-07
89,89,0.03,573.8000000000009,2.25,1,500000.0,,8.0,0.0015999999999999,573.8000000000009,0.0397698124082273,0.009384019670285,0.0077404164435808,21178890286.51292,14.428028830261642,0.0230848461284186,305569639646.7566,5.265727885929734e-07,3.015940591930137e-07
90,90,0.03,574.0000000000009,2.25,1,500000.0,,28.0,0.0056,574.0000000000009,0.0522307523947681,0.0124311098876809,0.0070413527971125,74114935010.48213,10.989694264053863,0.0615422878787016,814500476165.4205,1.843315354058484e-06,1.0557857510249775e-06
91,91,0.03,574.200000000001,2.25,1,500000.0,,370.0,0.074,574.200000000001,0.0447816872180055,0.0081639037331344,0.0079834923057041,979228178097.234,12.822205586062196,0.9488432133686024,12555865015227.86,2.4363794608356687e-05,1.3954185788954766e-05
92,92,0.03,574.400000000001,2.25,1,500000.0,,332.0,0.0664,574.400000000001,0.0549319240994918,0.01195238420003,0.0097454148590405,878526223020.8638,10.456578927758953,0.6943168408031946,9186378791123.629,2.186668456186889e-05,1.252350561220004e-05
93,93,0.03,574.600000000001,2.25,1,500000.0,,379.0,0.0758,574.600000000001,0.0599831608063823,0.0110564990323515,0.0081040994698747,1002744556454.0276,9.579355143599944,0.7261151198848758,9605646224584.732,2.496811589928481e-05,1.4299213067060878e-05
94,94,0.03,574.8000000000011,2.25,1,500000.0,,340.0,0.068,574.8000000000011,0.067109361860389,0.0098719183944989,0.0061421712534952,899423991214.9338,8.565123912156787,0.5824284260266616,7703677934322.525,2.240408638276271e-05,1.2830305085717044e-05
95,95,0.03,575.0000000000011,2.25,1,500000.0,,342.0,0.0684,575.0000000000011,0.0420878325193143,0.0092576107318633,0.0094127853329845,904578152740.3408,13.661905723848578,0.9344743515112428,12358261442591.633,2.254115897305625e-05,1.2908309018344665e-05
96,96,0.03,575.2000000000012,2.25,1,500000.0,,305.0,0.061,575.2000000000012,0.0434160537022307,0.0109133177546387,0.0071455391149156,806592641509.4331,13.248555567602097,0.8081618896237278,10686187431456.682,2.010644202352979e-05,1.151405529111547e-05
97,97,0.03,575.4000000000012,2.25,1,500000.0,,342.0,0.0684,575.4000000000012,0.0465152447367245,0.0116390243120735,0.0086321252723136,904305017070.9784,12.370138075307466,0.8461174443510306,11186377923361.28,2.2550012443426222e-05,1.2913377394666104e-05
98,98,0.03,575.6000000000013,2.25,1,500000.0,,363.0,0.0726,575.6000000000013,0.0661356138130031,0.0071739815971434,0.0088843386931939,959687564540.2804,8.703328914849063,0.6318616792180418,8352476529684.499,2.3939365781989857e-05,1.3708996677289872e-05
99,99,0.03,575.8000000000013,2.25,1,500000.0,,373.0,0.0746,575.8000000000013,0.0399285773127076,0.011267626193725,0.0094129248694364,985976291704.102,14.42074921654542,1.0757878915542882,14218516836124.283,2.460368882694332e-05,1.40894236884761e-05
100,100,0.03,576.0000000000014,2.25,1,500000.0,,338.0,0.0676,576.0000000000014,0.0502819180983351,0.008272202175257,0.0082910657933711,893323438554.4565,11.455410250530456,0.7743857329358588,10233386475055.836,2.229941731522488e-05,1.2769870451390269e-05
101,101,0.03,576.2000000000014,2.25,1,500000.0,,393.0,0.0786,576.2000000000014,0.0553350909610799,0.0124636193551436,0.0093941604590001,1038529786762.5028,10.412922252269782,0.8184556890284048,10814129926224.256,2.5933475192401745e-05,1.4850729167226816e-05
102,102,0.03,576.4000000000015,2.25,1,500000.0,,374.0,0.0747999999999999,576.4000000000015,0.0465807509599471,0.0101895727276771,0.0095215141022236,988171621443.5448,12.374210121593434,0.9255909170951888,12227843279938.107,2.4684888469296943e-05,1.4135536905532928e-05
103,103,0.03,576.6000000000015,2.25,1,500000.0,,398.0,0.0796,576.6000000000015,0.0379198244677354,0.0087529255641377,0.0090840640098508,1051424774283.7166,15.205766590259634,1.210379020584667,15987719704974.611,2.6274477341534016e-05,1.5045592685131116e-05
104,104,0.03,576.8000000000015,2.25,1,500000.0,,408.0,0.0816,576.8000000000015,0.0553837945267332,0.0066272275423793,0.0091178012163323,1077679559149.4448,10.41459879968292,0.8498312620541263,11223600243160.623,2.694031504300038e-05,1.5426661704276463e-05
105,105,0.03,577.0000000000016,2.25,1,500000.0,,416.0,0.0832,577.0000000000016,0.0576570823345718,0.007952965160911,0.0087815119167658,1098644413297.393,10.007443606871956,0.8326193080917469,10994622010078.588,2.747434693187907e-05,1.5732246067489784e-05
106,106,0.03,577.2000000000016,2.25,1,500000.0,,406.0,0.0812,577.2000000000016,0.0484431859460983,0.0082131564524775,0.0051159328436042,1072072567435.3584,11.914988428759408,0.9674970604152638,12773732235782.684,2.6820121460357364e-05,1.5357095446645232e-05
107,107,0.03,577.4000000000017,2.25,1,500000.0,,477.0,0.0954,577.4000000000017,0.0477919983507035,0.0082156304129876,0.0093441866357766,1259362761904.7605,12.081520336583736,1.1525770401100883,15215016819088.623,3.151764786022051e-05,1.804625632575903e-05
108,108,0.03,577.6000000000017,2.25,1,500000.0,,450.0,0.09,577.6000000000017,0.0515026583668714,0.0115548703875376,0.0094122167256649,1187898382749.3245,11.214955078348684,1.0093459570513816,13322227000176.725,2.974052979093092e-05,1.7028131370676107e-05
109,109,0.03,577.8000000000018,2.25,1,500000.0,,469.0,0.0938,577.8000000000018,0.0494191705363391,0.0096291284199092,0.0094299196289551,1237866810621.941,11.691819059875376,1.0966926278163105,14472914770016.754,3.10034376206028e-05,1.77506025332053e-05
